2.427516039460897446e-03
1.797070167958736420e-02
7.357624825090169907e-03
5.029694293625652790e-04
4.761837050318717957e-02
4.231929481029510498e-01
2.073467224836349487e-01
8.821941912174224854e-02
3.475520014762878418e-01
1.183172166347503662e-01
6.530316919088363647e-02
4.634122550487518311e-01
1.813292205333709717e-01
4.205730184912681580e-02
4.836170971393585205e-01
2.546516358852386475e-01
1.642895221710205078e+00
9.284908324480056763e-02
2.325550913810729980e-01
2.297158241271972656e+00
3.910933732986450195e+00
2.565144002437591553e-01
2.388404655456542969e+01
1.076954421997070312e+02
1.157890014648437500e+02
3.000170516967773438e+01
8.193727874755859375e+01
1.233424301147460938e+02
3.089517211914062500e+01
1.308970031738281250e+02
1.162469940185546875e+02
2.631844902038574219e+01
1.305039520263671875e+02
1.163465118408203125e+02
