4.868098199367523193e-01
9.336932748556137085e-02
1.339837815612554550e-02
9.818218350410461426e-01
9.047672897577285767e-02
2.963077425956726074e-01
-8.807387948036193848e-01
-7.446822524070739746e-02
4.606712758541107178e-01
-7.411106228828430176e-01
-5.284874141216278076e-02
-5.755364298820495605e-01
1.041725158691406250e+00
9.098854660987854004e-02
-3.449198901653289795e-01
9.271267056465148926e-01
3.247488021850585938e+00
-1.413575559854507446e-02
-3.480035066604614258e-01
1.770356670022010803e-02
2.316118590533733368e-02
6.046783179044723511e-02
1.946167461574077606e-02
-7.442113012075424194e-02
-1.119328513741493225e-01
4.328038170933723450e-02
6.644028425216674805e-02
-1.376731041818857193e-02
1.011728961020708084e-02
-2.272903546690940857e-02
-4.182082042098045349e-02
5.539400130510330200e-02
6.773354113101959229e-02
-8.098625391721725464e-02
