7.659318507649004459e-04
6.269065663218498230e-03
2.893837541341781616e-02
4.448044055607169867e-04
2.533537745475769043e-01
3.157396912574768066e-01
3.368102014064788818e-01
9.548909217119216919e-02
3.924803733825683594e-01
9.544985741376876831e-02
1.393682807683944702e-01
4.140980839729309082e-01
8.878917247056961060e-02
1.209497526288032532e-01
4.249844849109649658e-01
1.908588111400604248e-01
1.997372746467590332e+00
2.836528122425079346e-01
2.135770320892333984e-01
7.122318744659423828e+00
9.743184447288513184e-01
9.973982572555541992e-01
7.326542663574218750e+01
7.487638854980468750e+01
1.275233764648437500e+02
3.479862976074218750e+01
1.026305160522460938e+02
1.033726425170898438e+02
4.596633148193359375e+01
1.116296615600585938e+02
7.711685943603515625e+01
4.829777145385742188e+01
1.136732254028320312e+02
1.096975326538085938e+02
